run_id,agent,task_id,step_id,expected_tool,expected_op,expected_relation_type,matched_event,event_tool,event_op,expected_pass,expected_fail_reason,taxonomy,step_truthful
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-014,8,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-015,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-015,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-016,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-016,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-016,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-017,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-017,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-017,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-017,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-018,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-018,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-018,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-018,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-018,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-019,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-020,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-021,8,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-022,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-022,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-023,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-023,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-023,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-024,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-024,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-024,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-024,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-025,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-025,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-025,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-025,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-025,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-026,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-027,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-028,8,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-029,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-029,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-030,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-030,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-030,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-031,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-031,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-031,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-031,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-032,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-032,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-032,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-032,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-032,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-033,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-034,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-035,8,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-036,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-036,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-037,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-037,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-037,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-038,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-038,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-038,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-038,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-039,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-039,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-039,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-039,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-039,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-040,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-041,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,6,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,7,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-042,8,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-043,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-043,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-044,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-044,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-044,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-045,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-045,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-045,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-045,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-046,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-046,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-046,3,QueryTool,search,query_hits_reproducible,True,QueryTool,search,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-046,4,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-046,5,CalcTool,sum,value_equals,True,CalcTool,sum,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-047,1,FileTool,write_csv,artifact_written_exists,True,FileTool,write_csv,True,,E0,True
VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211,AgentSelfCheck,VB-047,2,FileTool,read_csv,read_after_write_dependency,True,FileTool,read_csv,True,,E0,True
